Source,Target,Probability
173,308,0.00457921358283203
173,350,0.026661001113716058
173,453,0.012440443418608104
173,523,0.008759906736541517
173,680,0.014037782011271729
174,8,0.11550828639860679
174,89,0.07922619372087432
174,185,0.05718714589561052
174,201,0.07814250461401523
174,308,0.02293864139775572
174,357,0.04726942267318106
174,368,0.08506996796095405
174,371,0.06322248521715387
174,456,0.08331861435386434
174,458,0.04624082581983318
174,644,0.10252654355613154
174,808,0.048260500357776515
174,848,0.171088868034243
175,175,0.6404277056842105
175,267,0.029748421387305844
175,367,0.024230608059356194
175,444,0.022089586711973714
175,529,0.024678314138152413
175,573,0.02914717824491742
175,589,0.032326146214973844
175,599,0.039029301382002106
175,639,0.026182171508964607
175,682,0.03510917103960034
175,824,0.019708832292427245
175,881,0.040071453317780927
175,895,0.037251110018334886
176,120,0.016500481265589114
176,141,0.006480719911122394
176,162,0.013327476584519075
176,176,0.6992815272628469
176,194,0.00890568125207067
176,201,0.019889044024803914
176,380,0.02987224088232588
176,413,0.014643312988551552
176,521,0.019233405912099114
176,632,0.03083971770117471
176,635,0.02569050582850368
176,693,0.0813543312453715
176,724,0.00522624795778776
176,951,0.028755307183233644
178,45,0.0724595974583106
178,80,0.06578872262693082
178,148,0.047158262095439434
178,178,0.39414664949737444
178,298,0.01840702263346992
178,347,0.056186014235143814
178,355,0.10394226770197107
178,416,0.02295658856109333
178,458,0.029843814794510464
178,559,0.06852848594975047
178,885,0.03697502811893263
178,895,0.059060853605273085
178,925,0.024546692721800028
179,12,0.021141937568740398
179,43,0.009245648352239457
179,59,0.10740749001670263
179,103,0.028975739183340288
179,152,0.011915573712827605
179,167,0.01687639150509825
179,179,0.7474935189475816
179,287,0.021960778701458825
179,328,0.008555200266659253
179,543,0.014542506726310075
179,586,0.011885215019041436
180,71,0.1025890042292248
180,180,0.35002315527479116
180,248,0.053955417636210694
180,278,0.05381877963368992
180,362,0.03671944315163405
180,371,0.04492768395676981
180,479,0.008781708442941622
180,506,0.07527267589105972
180,569,0.05082393208399865
180,658,0.01508202630874202
180,729,0.05518215253138284
180,803,0.015023256969555835
180,817,0.019107666988221805
180,829,0.0358026456656695
180,990,0.08289045123610775
181,66,0.0012353926468730342
181,181,0.9643084801682734
181,287,0.007268589107519005
181,292,0.002109442747580336
181,321,0.001388477726882928
181,441,0.005329033135019966
181,516,0.0017377468452836713
181,521,0.006991910012458824
181,680,0.006506411109065616
181,913,0.0031245165010430334
182,182,0.8732775604752537
182,185,0.01765759303517019
182,298,0.008806186374712078
182,744,0.016631608355564348
182,850,0.04874319373444216
182,951,0.034883858024857405
183,80,0.09506474512201847
183,98,0.027521283279977674
183,183,0.5515604748681462
183,194,0.03263152372828125
183,443,0.055172694767822245
183,571,0.024922971993314457
183,589,0.07405978860123072
183,881,0.09180442796748459
183,891,0.04726208967172429
184,175,0.036651931054443504
184,184,0.5679495615080752
184,337,0.023663770031348664
184,435,0.030578611628611377
184,457,0.084620976045698
184,763,0.04395386731102715
184,830,0.04457034222599377
184,854,0.06815137636081132
184,976,0.09985956383399092
185,16,0.026826893028297806
185,80,0.030553146968761293
185,185,0.5995574226601892
185,186,0.002966448854958614
185,282,0.029055534121809994
185,512,0.023034776887580596
185,776,0.01017443773364157
185,855,0.017957728380409533
185,885,0.01717168875124781
185,962,0.0941917060915035
185,982,0.13470392847254692
185,994,0.013806288049052996
186,45,0.014326422148769535
186,93,0.005618518641196922
186,161,0.004173353791524129
186,186,0.8902668257743122
186,308,0.0029271048125874026
186,458,0.00590059984147501
186,521,0.009642734227907334
186,529,0.007736024140849441
186,548,0.013103414523280468
186,658,0.0027082441154295377
186,729,0.00990892979567531
186,744,0.006873402085826135
186,887,0.010440538878161862
186,916,0.016373887223004844
187,60,0.015305294732994709
187,98,0.012711641983179627
187,187,0.7927607926128301
187,368,0.036644266249598115
187,375,0.00893892228514597
187,445,0.006706249304899825
187,520,0.00878444149327839
187,729,0.03344921503855916
187,899,0.028036619636040667
187,939,0.05666255666347368
189,186,0.0010870035659527176
189,189,0.9594786675473945
189,239,0.007091721866583816
189,278,0.00831799646783804
189,287,0.008628022271021444
189,642,0.0032334119972856003
189,727,0.012163176283923846
190,147,0.07031206761361371
190,190,0.02739912725932077
190,192,0.0851106000868401
190,263,0.012157432487320702
190,267,0.05234783775602332
190,271,0.062121751384889436
190,342,0.12115426405921807
190,381,0.08892559663801175
190,386,0.05923883514216928
190,422,0.22931699960803736
190,503,0.03724275143251547
190,589,0.05688382033142204
190,591,0.06423075108444325
190,776,0.024315334324175007
190,991,0.009242830791999865
191,10,0.012131837184553554
191,191,0.20060581811237346
191,201,0.0932721766940083
191,318,0.105877433803309
191,347,0.1039116534157037
191,348,0.04536097624398453
191,371,0.0754633965386242
191,511,0.09075466347706017
191,536,0.058421367013935896
191,547,0.12280517764734408
191,733,0.029723619471264257
191,819,0.06167188039783884
193,12,0.08948596513619178
193,104,0.03792919095960961
193,123,0.05037253380778465
193,193,0.2364207709032817
193,248,0.08983934211408261
193,287,0.0929518153600077
193,333,0.05588914508073487
193,357,0.05593121711272703
193,426,0.12200962830994053
193,520,0.024130058007378007
193,523,0.05192186052436203
193,586,0.05030569849012425
193,779,0.042812774193775195
194,194,0.7991338375883869
194,311,0.013552841258238916
194,371,0.010377190576248037
194,385,0.014866711096823313
194,427,0.07215954551620499
194,536,0.008033691657626999
194,571,0.004386430673772459
194,704,0.009319311796605957
194,790,0.0027505471608634344
194,828,0.0151127881775497
194,837,0.013729210781561705
194,894,0.026566228919785814
194,904,0.010011664796332089
195,141,0.03452088274717832
195,185,0.07753247446616482
195,190,0.2009624941084739
195,195,0.33208630650674476
195,543,0.07052785316334013
195,694,0.2843699890080981
196,12,0.006246654180057973
196,120,0.00535471719155987
196,151,0.007941250147325083
196,161,0.0027013517014896817
196,196,0.8851356211502948
196,222,0.005641039586034715
196,239,0.005333236592976813
196,284,0.007535083868599013
196,425,0.006834797357018828
196,456,0.0068819030156096455
196,477,0.01167550998830117
196,577,0.024945194024294688
196,708,0.0029919729107402704
196,809,0.011147182384296768
196,990,0.009634485901400784
197,102,0.09463712846803889
197,103,0.08959002375087446
197,197,0.12940272290647215
197,327,0.05367765793957531
197,360,0.018374152556182008
197,367,0.051449957302687595
197,385,0.07828807822435323
197,467,0.06052324696148485
197,492,0.03830798802686264
197,524,0.10034646743739495
197,824,0.041848664195600654
197,846,0.0610597965798933
197,899,0.05625807251220575
197,920,0.07087706147196941
197,956,0.05535898166640483
198,10,0.006045224027600637
198,198,0.34530528085654766
198,235,0.02979792086130525
198,333,0.028093387266598616
198,591,0.05333232726718853
198,621,0.00981470704174889
198,637,0.06948928141018706
198,716,0.03900408252201772
198,819,0.030730739914891777
198,822,0.012165071591286642
198,865,0.1405414188541182
198,920,0.048771639577809514
198,962,0.18690891880869956
199,199,0.9505212182294743
199,265,0.014976176194080258
199,367,0.005555363359971212
199,409,0.0017653967081296656
199,458,0.004315608030069797
199,729,0.007247238949341205
199,744,0.005027100639326649
199,885,0.005346827453555763
199,989,0.005245070436050896
201,201,0.1826705964336112
201,348,0.08883803165099519
201,412,0.10706508247854792
201,715,0.4060223194783523
201,899,0.1521518399980635
201,979,0.06325212996042975
202,152,0.04703943717668228
202,160,0.1032636991566323
202,185,0.06311163232648583
202,284,0.10067753461261539
202,479,0.013637901122219267
202,539,0.11761338589776753
202,573,0.07902040550293637
202,577,0.33329697168537015
202,887,0.09029492133122215
202,957,0.05204411118806884
205,103,0.13392837385057285
205,117,0.08351455056343855
205,263,0.021930104106296526
205,329,0.1713457436512993
205,442,0.09694053606602165
205,496,0.034758241117810694
205,682,0.11144336714931455
205,795,0.2019629070607434
205,822,0.02642810118810624
205,879,0.11774807524639622
206,45,0.08101307266731253
206,60,0.025638928925441607
206,160,0.067518786737843
206,206,0.009066433411532081
206,211,0.1430631779911909
206,308,0.016552196523634502
206,371,0.0456204437691455
206,375,0.014974190117674414
206,426,0.07440601990537483
206,440,0.04647771275454691
206,503,0.037516872194535505
206,516,0.013552151119500276
206,571,0.019283727366260175
206,612,0.01718107969935952
206,630,0.1934887339487487
206,888,0.19464647286789963
207,104,0.008075814524737709
207,207,0.930670382578846
207,616,0.022400547124195945
207,635,0.025429206126880734
207,876,0.013424049645339692
208,271,0.08970595298614464
208,392,0.10405170252616147
208,493,0.08184600934148989
208,594,0.06531843308028489
208,686,0.06908419954073917
208,693,0.33062428262947713
208,696,0.0360800185659178
208,831,0.014097439400884681
208,896,0.10878295503876506
208,941,0.06451568716478152
208,975,0.03589331972535367
209,209,0.9119548036776595
209,368,0.008506900197121506
209,386,0.008269866559005296
209,441,0.005759400425613332
209,458,0.004624030074424733
209,475,0.0037439057472496914
209,511,0.007603249363124534
209,582,0.00835661643696271
209,621,0.0016501438220782347
209,686,0.006678718651149403
209,729,0.0077651748316341085
209,831,0.0013628707010582754
209,908,0.012636856143678817
209,940,0.011087463369239967
210,44,0.06477683978734501
210,45,0.09665280846753395
210,123,0.03664942290984121
210,193,0.08926766219383185
210,210,0.4286127590179264
210,214,0.010590716871504457
210,278,0.06519866356241438
210,583,0.028291032701633276
210,621,0.014206073092494623
210,904,0.0525104072970387
210,939,0.11324361409843599
211,2,0.00475603692946211
211,123,0.011524237161976928
211,186,0.002679143510541772
211,211,0.8044847672911734
211,222,0.018487790040498598
211,230,0.03233200317515459
211,278,0.020501410442003112
211,412,0.012398207438113767
211,507,0.008239289930071171
211,642,0.007969407866517007
211,786,0.027311214494364622
211,815,0.003002297225363329
211,848,0.0463141944947597
212,212,0.19562523781309132
212,360,0.029313852191030998
212,500,0.03506068643082174
212,589,0.10950657973720458
212,708,0.049951172074565675
212,881,0.13574422910630266
212,913,0.04656623686622707
212,927,0.24243971450728985
212,951,0.15579229127346597
213,47,0.00927119656272223
213,139,0.02233993761887835
213,194,0.012550833382335829
213,213,0.7764332979314499
213,278,0.027165854941683498
213,347,0.031227086731272623
213,503,0.018649649795630215
213,614,0.016812048743710863
213,622,0.04210172730451958
213,696,0.012511751261153413
213,938,0.030936615726643423
214,22,0.015246420983605301
214,24,0.013500425098438634
214,190,0.02218455859628806
214,214,0.8322371302341314
214,248,0.011363538651880566
214,371,0.009462209645460976
214,467,0.010479830588570861
214,559,0.015891444836700085
214,599,0.01434972329032277
214,622,0.01756664874108913
214,727,0.016574508175860276
214,832,0.004234774993511328
214,951,0.016908786164140693
216,22,0.02271914863842214
216,43,0.00737596229597883
216,172,0.0067254253386457635
216,204,0.030347743213805622
216,213,0.011550752820713293
216,216,0.7854501116726903
216,369,0.00265711842482875
216,443,0.013193880793955434
216,453,0.013898175780488294
216,632,0.027022713704064946
216,644,0.022865540116768144
216,708,0.008078603548597416
216,716,0.014625293934218284
216,757,0.01524227723256945
216,887,0.01824725248425329
217,39,0.08147845814537384
217,102,0.10450833971328137
217,201,0.07458743641890173
217,235,0.04782045504399183
217,239,0.061631493870439744
217,252,0.056360498226656855
217,316,0.06483309926822459
217,503,0.049626887208762946
217,543,0.04965394917367326
217,559,0.10134929586599012
217,727,0.10570560136037041
217,830,0.03913925087062414
217,848,0.16330523483370926
218,12,0.04169696485603057
218,30,0.11272119489444139
218,93,0.024275866111605718
218,218,0.34674461749940344
218,248,0.041861624726498736
218,444,0.029918707371416997
218,481,0.007999891702145946
218,520,0.011243664625802775
218,547,0.05672511458920363
218,589,0.04378336822966416
218,614,0.025841167460224426
218,714,0.09707512576389617
218,817,0.014824794615676061
218,887,0.04511031112024184
218,899,0.035885531102921725
218,941,0.034388098877715226
218,961,0.022291411453511482
218,965,0.007612544999599757
219,219,0.9184070123938534
219,239,0.008977822698250459
219,287,0.010922714630248298
219,288,0.01208674593004382
219,481,0.002017471005885574
219,493,0.011001794851913776
219,583,0.0045692841723927735
219,708,0.00503660429127924
219,879,0.01267064130437122
219,886,0.0015359786394276644
219,976,0.012773930082333969
220,16,0.044681352295140093
220,220,0.5276435539956129
220,233,0.08744972353364043
220,284,0.04554185981284712
220,316,0.03390842440546531
220,377,0.05838281611890785
220,409,0.009443110731231006
220,412,0.02286418455425346
220,794,0.04213465397569788
220,850,0.07880795922643778
220,881,0.04914236135076625
221,33,0.07440395880734835
221,138,0.18021883128064825
221,311,0.11394479009189042
221,446,0.0421087240252914
221,516,0.025917472357705838
221,543,0.07178732853028867
221,686,0.09216593439480873
221,837,0.11542760745326142
221,887,0.11290799189947154
221,947,0.015211020006777804
221,951,0.15590634115250765
222,11,0.026746217743580967
222,38,0.06045391725469058
222,103,0.06759873095647094
222,169,0.058351313629830544
222,222,0.11955858159274066
222,228,0.05059915656909474
222,356,0.07874568613297644
222,368,0.05548097951511837
222,385,0.05907102727981529
222,439,0.05660093908205689
222,479,0.00805943129497642
222,501,0.06517092165497747
222,578,0.030693962580724484
222,744,0.035129261449618636
222,763,0.026372611071918465
222,812,0.07875012043707225
222,913,0.02202340464569843
222,941,0.04067733839519581
222,976,0.059916398713442676
223,117,0.10920467127502163
223,151,0.16244387404416855
223,215,0.12666079920628695
223,327,0.10492659266833462
223,457,0.1315367744898972
223,696,0.05893415672967724
223,708,0.06120291662384789
223,779,0.06113365606854033
223,887,0.13823986604738742
223,979,0.04571669284683826
224,30,0.1934787270554925
224,185,0.05411897330145357
224,224,0.18286073351605175
224,278,0.07167084170341123
224,298,0.026990188546729847
224,311,0.07813997162822096
224,329,0.1254938791334083
224,337,0.020602657812309907
224,442,0.07099939372263994
224,605,0.0392857381702217
224,652,0.018161056972179193
224,708,0.03428011534543694
224,729,0.07348645483693725
224,947,0.010431268255506774
225,39,0.030146082167771756
225,93,0.015549544605690746
225,103,0.03660472279500585
225,225,0.6476816891078491
225,228,0.027399450753971773
225,287,0.02774280275105306
225,347,0.03074439139918751
225,382,0.018171515672469635
225,385,0.03198696999483955
225,393,0.018452067972744544
225,571,0.009437771772963578
225,589,0.028044784649272143
225,612,0.008408701592585307
225,635,0.03564613958321598
225,642,0.010396810350718204
225,686,0.02358655483066135
228,103,0.229726613737392
228,228,0.03843205198718802
228,492,0.09822928937908461
228,614,0.10387935874552169
228,644,0.22723589496138497
228,733,0.05519217722572118
228,822,0.045331978720406334
228,879,0.2019726352433012
229,118,0.0733368415969651
229,122,0.062225537903532434
229,229,0.3029946696475536
229,284,0.07146639842108198
229,356,0.09458869542426628
229,458,0.03622479166768633
229,492,0.034720078499611645
229,513,0.07385726148483308
229,543,0.040752640807773174
229,622,0.0919492581495187
229,652,0.015033853332271798
229,658,0.016626373843739314
229,744,0.04219699103422872
229,989,0.04402660818693757
230,43,0.02614227431662871
230,118,0.07399659142796987
230,185,0.045203103156357165
230,230,0.10106406204305196
230,267,0.05776509589503044
230,333,0.037335616068421874
230,355,0.1273014236516143
230,362,0.040843546604489245
230,492,0.03503242581950958
230,516,0.014845339069337367
230,523,0.03468535164199439
230,524,0.09176624400856781
230,632,0.09577532613154983
230,686,0.052791974767031326
230,704,0.04487923450939991
230,788,0.0558995169200191
230,887,0.06467287396902702
232,10,0.005067675397000252
232,33,0.02688256435608585
232,104,0.015982569729499258
232,152,0.02125191776791842
232,232,0.044415832990816834
232,241,0.02831042233627355
232,248,0.03785642439143246
232,360,0.01059901139602121
232,414,0.05275923934779935
232,442,0.03740679625842192
232,445,0.007762416370113698
232,467,0.034912444658741826
232,481,0.007234484980947985
232,507,0.015175549438344312
232,520,0.010167903003532729
232,652,0.009568348719283123
232,685,0.07397621344586586
232,763,0.020161938241161016
232,787,0.10883674987215541
232,789,0.03769778134376565
232,822,0.010197907261077716
232,900,0.02789401393023786
232,960,0.3558817947635035
233,24,0.09607342315249907
233,43,0.0352249482658321
233,233,0.07514180672345644
233,235,0.053359552022048125
233,271,0.09236712766006835
233,333,0.05030721996695543
233,413,0.06127588425294291
233,418,0.21745676938480252
233,569,0.07617327330814133
233,589,0.08457899169312356
233,822,0.021784163178650902
233,846,0.07523903515332236
233,885,0.061017805238157044
234,46,0.03606527251087585
234,171,0.01925502536264242
234,214,0.005274404013923632
234,234,0.6951980752614423
234,297,0.019669012246926965
234,357,0.02026635514497245
234,500,0.010900871750944062
234,547,0.044111034553076994
234,599,0.04110719799719391
234,825,0.05221438421869244
234,912,0.04106092278674445
234,975,0.01487744415256458
235,186,0.0065229661541750675
235,235,0.28307372018285326
235,265,0.10576111960525274
235,439,0.057200166874034925
235,570,0.10233794070848633
235,686,0.044018940979388965
235,718,0.08119989697981955
235,727,0.07298962920858645
235,926,0.05489462993540025
235,942,0.0800941681186814
235,969,0.08154798007248416
235,994,0.030358841180837034
236,16,0.11882183248843206
236,206,0.15903809713840483
236,256,0.024555392283236315
236,375,0.027549550594307602
236,439,0.11521655988870921
236,440,0.08550980647212099
236,523,0.05825529316664556
236,612,0.03160979129573437
236,717,0.11758109874801115
236,831,0.01809333834994145
236,846,0.09378330025335428
236,951,0.14998593932110224
238,123,0.011577232335031487
238,238,0.9301276924130495
238,479,0.0033606359630914294
238,879,0.024782027648486315
238,940,0.030152411640341114
239,239,0.8435192682539535
239,252,0.0150748055723501
239,262,0.009021787227607677
239,501,0.025511809404378683
239,547,0.026266798482963562
239,645,0.02110798042147114
239,848,0.04367943402779902
239,950,0.015818116609476376
240,22,0.11484325326238914
240,342,0.19067519933709856
240,544,0.12281339406474488
240,578,0.0530571222217003
240,642,0.03318885531188907
240,650,0.011819338170646355
240,787,0.2460861350100116
240,803,0.02383308215907075
240,887,0.0922382203551356
240,899,0.07337607396698047
240,913,0.0380693261403332
241,36,0.044227217188642594
241,169,0.03895070038940662
241,241,0.5311939137764564
241,248,0.03305408012014655
241,262,0.01538401927456947
241,281,0.03857980676362001
241,382,0.022400473957931016
241,526,0.15777704671131257
241,718,0.05363477375514752
241,825,0.05301848263219912
241,979,0.011779485430567945
242,190,0.14047552430825316
242,235,0.04747950942812511
242,297,0.043476850123276053
242,371,0.059915948081254375
242,569,0.06777923560360181
242,589,0.07525867218404798
242,733,0.023599770520741248
242,819,0.048965847728560344
242,822,0.019383621897672582
242,832,0.026815148697189737
242,878,0.07586443614208405
242,899,0.06168318086582165
242,942,0.11516758433996532
242,951,0.10706864378276305
242,976,0.08706602629664337
243,33,0.054106671313840726
243,241,0.056980528189751835
243,243,0.21833461052490855
243,360,0.02133268308260719
243,374,0.009661222065310756
243,427,0.44117681729669395
243,501,0.1002797252362433
243,503,0.05217540212922547
243,815,0.011129827820752634
243,975,0.034822512340665475
244,222,0.04430377356857589
244,233,0.1136363669835652
244,273,0.024293892737121785
244,316,0.04406223374841958
244,337,0.014122780308807273
244,356,0.07832618993263016
244,402,0.19835301233479943
244,599,0.06219716714692791
244,637,0.07579059031612706
244,644,0.06650960935556982
244,708,0.023498450655959305
244,809,0.08754809051582195
244,825,0.07900287397223275
244,912,0.06212715052844468
244,961,0.026227817894997455
245,33,0.05102347298383161
245,233,0.1657736816156066
245,245,0.11705402411345102
245,360,0.02011706786810991
245,418,0.19321570787006206
245,444,0.051352981053852935
245,521,0.07151150826439434
245,682,0.08162038605438365
245,721,0.100498718190526
245,879,0.08623791262422016
245,899,0.061594539361561666
246,26,0.06991274101335687
246,40,0.010695430253066669
246,47,0.00685882735900014
246,233,0.04648526829543833
246,246,0.6221773707556036
246,377,0.031034299040255574
246,386,0.021945703904610096
246,392,0.026694059419775235
246,416,0.009438971568725264
246,538,0.02983372793381988
246,576,0.018716259839041415
246,644,0.027207109107646864
246,807,0.01926081297986218
246,832,0.007508538625758314
246,921,0.052230879904039414
247,36,0.015342443335278714
247,149,0.00784347025896272
247,247,0.7151615682219928
247,328,0.004621721236990934
247,350,0.020169291521592234
247,377,0.01766173064277937
247,412,0.006916779556189301
247,427,0.06639310176239549
247,693,0.04827157795683363
247,885,0.008652012869034819
247,933,0.030273603858320192
247,943,0.0027103959297500976
247,944,0.0085234963768813
247,962,0.04745880647299842
248,36,0.2799279462102807
248,194,0.09641168945269726
248,248,0.1809768103415593
248,333,0.13014953554377162
248,443,0.16301085902444645
248,444,0.14952315942724473
249,175,0.06286001601136003
249,333,0.08805275203583178
249,412,0.08537996568347161
249,536,0.09124233055129372
249,547,0.1917967891719558
249,578,0.08773533695688963
249,730,0.05936468592404262
249,744,0.10041315396222185
249,854,0.11688324423816278
249,941,0.11627172546477024
250,71,0.12369361601654838
250,149,0.04449997782927948
250,245,0.20337883470438592
250,311,0.07074749406089975
250,316,0.05819790728410407
250,341,0.09470460851193686
250,347,0.07459134000677273
250,357,0.04050132551669496
250,496,0.02304861465033283
250,529,0.05194409372815342
250,548,0.08798382473524576
250,704,0.048647950892308035
250,956,0.05487671070809763
250,979,0.023183701355240036
251,12,0.051830131746337105
251,79,0.07630257315681929
251,251,0.4113724003584481
251,440,0.044142625852518685
251,444,0.03718953046330363
251,477,0.09687477543277549
251,539,0.07303770535172996
251,733,0.017066256399161317
251,894,0.11092336599700779
251,941,0.04274507033046724
251,989,0.03851556491143148
252,93,0.0328138070829599
252,138,0.0973269681600617
252,230,0.08901139893620459
252,252,0.4049426438766596
252,287,0.0585449285171027
252,357,0.035227812335422076
252,436,0.018430310070270337
252,788,0.0527040031282733
252,859,0.07633714473878092
252,956,0.047731436977617836
252,990,0.0869295461766469
253,2,0.012535781011484132
253,30,0.14587492157398788
253,33,0.03847000425406925
253,63,0.08825715129030702
253,80,0.07273128160291735
253,273,0.026720683926829147
253,318,0.06329030119792256
253,347,0.06211521762863585
253,458,0.03299317590088485
253,605,0.029619814342243606
253,693,0.22806184754653772
253,751,0.0848851439726014
253,786,0.07198585905382084
253,815,0.007913340688209843
253,824,0.03454547600954844
254,254,0.17414993328231457
254,329,0.15342972478516323
254,371,0.07314921204351668
254,392,0.11638757774155344
254,406,0.15418647297246343
254,578,0.0544531737677168
254,825,0.1409071070413106
254,876,0.061650259573075246
254,950,0.07168653879288597
255,16,0.06141886749375366
255,89,0.054366761995871524
255,151,0.06597616131952597
255,185,0.039243081159289185
255,255,0.593219383749413
255,321,0.010297632264881548
255,357,0.03243732068221246
255,744,0.03696288362784962
255,807,0.04980732397113871
255,920,0.05627058373606434
256,167,0.008339980587122393
256,232,0.024178357718222063
256,256,0.8403393367887
256,278,0.010462624952936865
256,329,0.018319798680410185
256,471,0.021155094383986266
256,481,0.0020045177128110185
256,589,0.0109707156559815
256,644,0.014163989493599845
256,720,0.03162445865804565
256,819,0.007137920145208029
256,887,0.011303205222976278
257,12,0.021813672237345427
257,40,0.011625188589218518
257,103,0.02989637422422157
257,222,0.019698831576187875
257,232,0.050480697614903494
257,257,0.7154998368810755
257,311,0.023816061952977145
257,337,0.0062794260687541615
257,382,0.014841320771853496
257,599,0.027654789230242133
257,632,0.03494874949515425
257,682,0.02487712284792277
257,815,0.0031989625182098505
257,876,0.015368965991933678
258,43,0.028040484376001915
258,45,0.0951873275640649
258,182,0.03629058922178186
258,282,0.0821878434942723
258,287,0.06660331959455677
258,386,0.07011572111363203
258,443,0.05015790393389518
258,481,0.012301911267153033
258,573,0.06070720453031944
258,605,0.035196198846721455
258,682,0.07312473301125293
258,878,0.0678702319732181
258,927,0.14906002857221873
258,957,0.03998274220923072
258,961,0.03427883475561758
258,990,0.09889492553606287
259,36,0.06888957718160435
259,63,0.08387793968145675
259,118,0.06348019862759037
259,241,0.03850310353843507
259,259,0.16192028674892436
259,334,0.2332109028664915
259,375,0.014071869225992455
259,393,0.03543031433057069
259,426,0.06992243143081164
259,523,0.029755870766627696
259,835,0.15969062811155216
259,913,0.022898814412235076
259,979,0.01834806307770774
260,79,0.02344605010734553
260,260,0.9118231608305265
260,328,0.006444633312804591
260,385,0.01907385760153821
260,409,0.0039834352727619645
260,583,0.006920434274062123
260,824,0.01019587502702519
260,830,0.008635073102086622
260,943,0.003779437790395603
260,979,0.005698042681453706
261,39,0.01650495183731319
261,103,0.020041051549831566
261,235,0.009686907745986831
261,261,0.7319741134386549
261,368,0.0164484917803209
261,456,0.016109863165533214
261,479,0.0023893862467470875
261,485,0.01550835230880396
261,582,0.01615791105921122
261,652,0.003710562977373383
261,704,0.010978055600994066
261,788,0.013673762744062538
261,825,0.02354749008193735
261,915,0.10058203065762925
261,1000,0.0026870688056003216
262,261,0.0015242441595589421
262,262,0.9600268702063316
262,361,0.015414609510735453
262,393,0.0049279562713928915
262,512,0.007248347234491065
262,897,0.010857972617489999
263,89,0.010099941079896622
263,93,0.005613080790064423
263,190,0.018896433271317715
263,263,0.881647816160749
263,308,0.0029242718309357334
263,485,0.01022506068718535
263,644,0.013070324351194334
263,721,0.013538303587305806
263,731,0.007376450490299877
263,819,0.00658676932321571
263,835,0.030021548427835335
264,40,0.006500042174923799
264,117,0.010423756106880188
264,264,0.8113388117705901
264,329,0.02138628813450229
264,385,0.014607324235887086
264,475,0.006038010095732614
264,492,0.007147668133189586
264,526,0.058448764390275625
264,621,0.0026612809535706194
264,639,0.010372929024976663
264,758,0.0031354477472980303
264,779,0.0058353027699293725
264,867,0.0091137084833078
264,900,0.00902252323645202
264,938,0.013909284815790186
264,941,0.010058857926693945
265,215,0.047251259846576514
265,265,0.7101516596466153
265,599,0.06043307090975981
265,708,0.02283196486113955
265,744,0.033951057660769536
265,786,0.06359175201463343
265,794,0.05319886790294546
265,831,0.008590367157560485
266,16,0.012110224419002044
266,118,0.012666509428609777
266,193,0.01403013691526284
266,222,0.009240760225651536
266,266,0.8804383127697751
266,298,0.0038589562522327063
266,523,0.0059373320463772215
266,582,0.011307079969498056
266,583,0.004446482102513487
266,590,0.005551955568651026
266,686,0.009036768224553305
266,758,0.002630574673546405
266,834,0.01542559198821275
266,881,0.013319315416113817
267,141,0.020193803257098266
267,267,0.29340330409188187
267,333,0.03746061861825436
267,425,0.06562670265687148
267,433,0.286373465779925
267,543,0.04125692849040543
267,547,0.08159684058997513
267,616,0.07051692202332484
267,682,0.06840278314853918
267,733,0.01974960246968287
267,758,0.01541902887404163
268,45,0.04113794203900457
268,59,0.1407816774700685
268,166,0.004531201685813584
268,192,0.04353674693863398
268,197,0.27185632293545836
268,213,0.018977567364086356
268,245,0.08697455497800122
268,265,0.058797644683075
268,355,0.059011796009307796
268,453,0.022834318351887522
268,507,0.011152515170753262
268,708,0.013272922157621504
268,770,0.12727527811283104
268,819,0.01893205707020719
268,895,0.033530989097555294
268,926,0.030518539875501183
268,994,0.016877926060193726
269,38,0.053337784344632766
269,102,0.06300151154742874
269,215,0.043135975862506136
269,269,0.23908141035091682
269,368,0.04895021952240434
269,375,0.011940809652762691
269,381,0.07143352566705245
269,387,0.026420601704709834
269,426,0.059333300414095305
269,534,0.08532286967530413
269,559,0.061097122500870564
269,614,0.026969134914414574
269,694,0.12069156344506256
269,788,0.04069270890963578
269,891,0.029160469074958197
269,913,0.019430992413245207
270,22,0.11156658641753621
270,89,0.08676728972786077
270,104,0.03510644452368562
270,270,0.18629326465516147
270,308,0.025122041721892873
270,328,0.033516108616765426
270,412,0.050159566749291125
270,500,0.027845378128977485
270,547,0.11267800088414442
270,908,0.13839844596119788
270,927,0.19254687261348669
271,182,0.038479964926801356
271,215,0.06739285769992251
271,271,0.35504300625244345
271,500,0.02285696160674442
271,511,0.06835287484686993
271,570,0.13958790312448474
271,612,0.021404994960188113
271,729,0.06980857763326484
271,830,0.03686266884804442
271,933,0.18021019010123626
272,94,0.02661813593778913
272,118,0.03306663705754135
272,175,0.011910587631991895
272,186,0.00349584168429025
272,272,0.36705290378580374
272,439,0.03065518400377137
272,481,0.005125175717930598
272,682,0.030464949540817497
272,685,0.052407475287552685
272,694,0.07408779676639587
272,718,0.04351731680233223
272,721,0.03751131949499981
272,727,0.039117202554385284
272,729,0.02742864230946171
272,798,0.06970728763074212
272,807,0.025637559049077215
272,846,0.0249525270371247
272,855,0.021162466806889723
272,956,0.02262284783361902
272,975,0.012256913439261862
272,990,0.04120122962822202
273,104,0.009957659085716967
273,161,0.01015949843540435
